asset,date,open,high,low,close,volume
AAPL,2011-03-13,115.49,117.02,114.90,116.32,1646523
AAPL,2011-03-14,116.32,120.60,114.01,120.42,3010056
AAPL,2011-03-15,120.42,123.43,118.33,121.19,2754480
AAPL,2011-03-16,121.19,122.97,119.02,122.09,3251946
AAPL,2011-03-17,122.09,127.00,121.49,126.72,3787928
AAPL,2011-03-18,126.72,126.83,122.51,124.97,3841523
AAPL,2011-03-19,124.97,125.24,121.23,121.47,1931140
AAPL,2011-03-20,121.47,123.01,120.07,121.60,2869730
AAPL,2011-03-21,121.60,123.25,118.99,120.65,1632270
AAPL,2011-03-22,120.65,120.91,119.03,120.03,1360101
AAPL,2011-03-23,120.03,121.13,117.44,117.92,3025538
AAPL,2011-03-24,117.92,119.63,116.22,117.28,1281749
AAPL,2011-03-25,117.28,117.55,111.16,113.08,3717782
AAPL,2011-03-26,113.08,114.00,112.12,113.25,2937995
AAPL,2011-03-27,113.25,113.67,110.11,111.54,2812503
AAPL,2011-03-28,111.54,113.51,109.06,110.05,2801675
AAPL,2011-03-29,110.05,110.50,107.02,108.66,4392058
AAPL,2011-03-30,108.66,113.08,107.49,111.30,2534247
AAPL,2011-03-31,111.30,111.89,108.21,110.11,3213397
AAPL,2011-04-01,110.11,113.58,109.25,112.71,1479124
AAPL,2011-04-02,112.71,114.10,107.16,108.93,3961129
AAPL,2011-04-03,108.93,110.68,108.41,109.99,1490519
AAPL,2011-04-04,109.99,111.12,105.24,106.13,1578257
AAPL,2011-04-05,106.13,107.67,104.99,106.63,4855240
AAPL,2011-04-06,106.63,107.36,105.96,107.06,2891635
AAPL,2011-04-07,107.06,112.45,106.02,110.35,1818428
AAPL,2011-04-08,110.35,111.94,109.43,110.42,4522761
AAPL,2011-04-09,110.42,111.67,108.45,110.20,1924967
AAPL,2011-04-10,110.20,111.39,108.78,109.15,2918144
AAPL,2011-04-11,109.15,111.36,108.03,110.26,3402136
AAPL,2011-04-12,110.26,114.07,110.17,112.23,4015621
AAPL,2011-04-13,112.23,113.18,110.32,111.97,3741697
AAPL,2011-04-14,111.97,115.65,110.97,113.38,2462037
AAPL,2011-04-15,113.38,116.65,111.82,114.95,4611499
AAPL,2011-04-16,114.95,117.64,114.63,117.25,1866625
AAPL,2011-04-17,117.25,119.29,116.85,117.89,3953015
AAPL,2011-04-18,117.89,120.13,114.77,115.96,4775524
AAPL,2011-04-19,115.96,119.03,114.14,116.78,4853595
AAPL,2011-04-20,116.78,118.31,112.77,114.37,1556545
AAPL,2011-04-21,114.37,116.27,109.31,111.00,3836333
AAPL,2011-04-22,111.00,112.41,109.17,110.56,2573586
AAPL,2011-04-23,110.56,112.51,109.89,110.10,3162639
AAPL,2011-04-24,110.10,115.21,109.10,113.22,3047006
AAPL,2011-04-25,113.22,118.95,112.18,117.24,3785621
AAPL,2011-04-26,117.24,124.52,116.31,122.57,2802053
AAPL,2011-04-27,122.57,126.12,121.87,125.31,3295586
AAPL,2011-04-28,125.31,127.34,124.45,126.12,3862830
AAPL,2011-04-29,126.12,129.54,123.78,129.50,1662630
AAPL,2011-04-30,129.50,132.20,129.09,130.51,4912134
AAPL,2011-05-01,130.51,132.24,128.18,129.86,1217211
AAPL,2011-05-02,129.86,131.68,128.63,129.24,3749304
AAPL,2011-05-03,129.24,130.77,126.57,127.90,2866745
AAPL,2011-05-04,127.90,128.08,126.57,127.54,4065043
AAPL,2011-05-05,127.54,130.02,126.78,129.07,2605248
AAPL,2011-05-06,129.07,134.38,126.51,134.02,1599169
AAPL,2011-05-07,134.02,135.66,129.09,129.52,2472988
AAPL,2011-05-08,129.52,132.61,128.45,132.21,3879667
AAPL,2011-05-09,132.21,134.58,131.55,131.92,1516558
AAPL,2011-05-10,131.92,135.17,131.09,132.62,1586490
AAPL,2011-05-11,132.62,133.27,127.87,129.43,4024846
AAPL,2011-05-12,129.43,133.44,127.23,131.63,3761552
AAPL,2011-05-13,131.63,135.43,131.13,133.80,2643122
AAPL,2011-05-14,133.80,136.21,130.31,132.85,3075709
AAPL,2011-05-15,132.85,134.55,132.02,132.20,4727580
AAPL,2011-05-16,132.20,137.03,130.40,136.04,4199104
AAPL,2011-05-17,136.04,136.23,123.90,125.37,1057853
AAPL,2011-05-18,125.37,126.74,124.33,125.48,3943607
AAPL,2011-05-19,125.48,126.83,123.97,124.35,1350631
AAPL,2011-05-20,124.35,124.85,120.74,122.73,3249783
AAPL,2011-05-21,122.73,124.60,119.43,121.00,3697585
AAPL,2011-05-22,121.00,127.40,120.79,127.25,2822356
AAPL,2011-05-23,127.25,127.39,121.33,122.97,3760071
AAPL,2011-05-24,122.97,125.92,121.24,124.16,1687163
AAPL,2011-05-25,124.16,125.46,122.12,124.17,2087360
AAPL,2011-05-26,124.17,126.11,121.93,122.58,4717892
AAPL,2011-05-27,122.58,123.87,120.77,121.40,3418652
AAPL,2011-05-28,121.40,123.75,121.27,122.50,4604416
AAPL,2011-05-29,122.50,123.60,122.24,122.98,3407162
AAPL,2011-05-30,122.98,125.68,122.97,123.84,4601602
AAPL,2011-05-31,123.84,127.11,122.90,125.92,1629500
AAPL,2011-06-01,125.92,129.22,125.30,128.65,4841373
AAPL,2011-06-02,128.65,130.22,127.69,130.02,3105712
AAPL,2011-06-03,130.02,131.46,128.68,130.87,1192638
AAPL,2011-06-04,130.87,133.09,129.84,130.70,3319833
AAPL,2011-06-05,130.70,131.46,128.38,130.43,4102006
AAPL,2011-06-06,130.43,133.05,129.14,131.49,4240574
AAPL,2011-06-07,131.49,137.67,129.40,136.18,1631521
AAPL,2011-06-08,136.18,136.82,131.40,132.31,4521428
AAPL,2011-06-09,132.31,133.31,127.34,129.25,2289793
AAPL,2011-06-10,129.25,129.86,124.31,125.55,1251218
AAPL,2011-06-11,125.55,126.13,122.49,124.60,2732485
AAPL,2011-06-12,124.60,128.46,124.38,126.00,1400879
AAPL,2011-06-13,126.00,127.10,124.51,126.10,1261233
AAPL,2011-06-14,126.10,126.70,117.66,118.28,2321243
AAPL,2011-06-15,118.28,123.18,117.51,121.16,2899004
AAPL,2011-06-16,121.16,121.65,118.30,120.18,3452443
AAPL,2011-06-17,120.18,120.47,119.05,119.91,4231026
AAPL,2011-06-18,119.91,120.54,117.92,118.21,1661086
AAPL,2011-06-19,118.21,121.73,116.78,120.03,1901862
AAPL,2011-06-20,120.03,122.35,119.44,122.13,2492093
AAPL,2011-06-21,122.13,122.86,119.71,121.71,1729254
AAPL,2011-06-22,121.71,122.81,116.68,118.46,2047957
AAPL,2011-06-23,118.46,120.00,116.61,119.85,1932344
AAPL,2011-06-24,119.85,121.40,117.09,118.47,2085572
AAPL,2011-06-25,118.47,121.84,116.46,121.61,4392718
AAPL,2011-06-26,121.61,122.73,120.51,120.92,3407044
AAPL,2011-06-27,120.92,122.11,119.03,119.95,2789558
AAPL,2011-06-28,119.95,120.39,117.60,118.27,4705347
AAPL,2011-06-29,118.27,119.73,113.12,114.61,3092503
AAPL,2011-06-30,114.61,114.75,113.23,113.87,1575609
AAPL,2011-07-01,113.87,115.69,112.46,113.02,4364536
AAPL,2011-07-02,113.02,114.10,111.41,113.23,3011942
AAPL,2011-07-03,113.23,115.67,112.09,113.60,2628989
AAPL,2011-07-04,113.60,115.87,112.96,114.02,4391740
AAPL,2011-07-05,114.02,116.77,111.93,114.89,1234497
AAPL,2011-07-06,114.89,117.17,107.76,108.14,1992167
AAPL,2011-07-07,108.14,111.48,106.16,109.94,1118306
AAPL,2011-07-08,109.94,112.42,109.63,111.16,4977745
AAPL,2011-07-09,111.16,114.76,110.07,114.06,1378566
AAPL,2011-07-10,114.06,114.11,108.68,109.73,2391393
AAPL,2011-07-11,109.73,112.03,108.16,111.74,4853645
AAPL,2011-07-12,111.74,112.93,110.56,112.68,2530458
AAPL,2011-07-13,112.68,117.74,111.79,115.56,1423759
AAPL,2011-07-14,115.56,117.82,112.96,114.64,2832358
AAPL,2011-07-15,114.64,117.62,113.05,115.38,4895859
AAPL,2011-07-16,115.38,117.66,113.50,116.12,2587057
AAPL,2011-07-17,116.12,116.41,112.03,113.68,4979505
AAPL,2011-07-18,113.68,117.53,111.93,115.56,3380195
AAPL,2011-07-19,115.56,117.73,112.73,113.05,4126196
AAPL,2011-07-20,113.05,113.77,109.17,110.58,1372143
AAPL,2011-07-21,110.58,115.97,109.83,114.31,1047796
AAPL,2011-07-22,114.31,114.46,112.53,113.11,1453129
AAPL,2011-07-23,113.11,115.05,112.17,114.05,1697673
AAPL,2011-07-24,114.05,117.94,112.80,117.05,1425422
AAPL,2011-07-25,117.05,118.92,115.99,118.38,4352064
AAPL,2011-07-26,118.38,121.18,116.13,120.41,1311219
AAPL,2011-07-27,120.41,120.80,114.44,114.61,4950338
AAPL,2011-07-28,114.61,116.72,114.54,115.60,4952889
AAPL,2011-07-29,115.60,118.21,115.48,117.19,2388711
AAPL,2011-07-30,117.19,118.83,114.09,115.77,4061732
AAPL,2011-07-31,115.77,116.96,115.54,116.27,2647951
AAPL,2011-08-01,116.27,118.45,115.43,118.09,2793509
AAPL,2011-08-02,118.09,119.33,117.60,119.10,3676765
AAPL,2011-08-03,119.10,121.11,117.48,118.21,2667098
AAPL,2011-08-04,118.21,118.84,115.62,117.13,2625406
AAPL,2011-08-05,117.13,117.74,115.13,116.21,1948928
AAPL,2011-08-06,116.21,119.69,114.60,119.33,1405600
AAPL,2011-08-07,119.33,120.63,114.52,116.78,3473491
AAPL,2011-08-08,116.78,117.69,114.45,115.66,3246110
AAPL,2011-08-09,115.66,116.76,114.74,116.07,4581683
AAPL,2011-08-10,116.07,119.94,114.21,117.82,3841787
AAPL,2011-08-11,117.82,123.45,117.42,121.15,1888731
AAPL,2011-08-12,121.15,123.69,118.75,122.65,2826171
AAPL,2011-08-13,122.65,123.44,117.30,119.03,4386244
AAPL,2011-08-14,119.03,119.98,115.42,116.18,2158470
AAPL,2011-08-15,116.18,117.19,114.55,117.16,3464472
AAPL,2011-08-16,117.16,118.32,116.81,117.35,3465974
AAPL,2011-08-17,117.35,124.77,115.28,122.64,4682152
AAPL,2011-08-18,122.64,123.83,120.58,122.07,1157142
AAPL,2011-08-19,122.07,123.58,118.17,119.80,2684935
AAPL,2011-08-20,119.80,121.59,116.74,118.93,4762422
AAPL,2011-08-21,118.93,120.82,117.45,118.18,4535154
AAPL,2011-08-22,118.18,118.41,116.05,118.11,1563653
AAPL,2011-08-23,118.11,119.93,114.25,114.99,4056806
AAPL,2011-08-24,114.99,115.42,113.61,114.09,4455978
AAPL,2011-08-25,114.09,115.27,112.58,113.42,1235744
AAPL,2011-08-26,113.42,114.23,112.27,113.53,1568956
AAPL,2011-08-27,113.53,117.18,113.13,115.86,4670773
AAPL,2011-08-28,115.86,117.99,112.45,114.06,2149144
AAPL,2011-08-29,114.06,114.97,111.05,113.13,3857052
AAPL,2011-08-30,113.13,114.48,109.87,110.26,4651060
AAPL,2011-08-31,110.26,111.02,108.24,110.08,2084898
AAPL,2011-09-01,110.08,113.78,109.23,113.14,1683283
AAPL,2011-09-02,113.14,113.65,111.29,111.75,3732955
AAPL,2011-09-03,111.75,113.49,109.72,111.43,1037320
AAPL,2011-09-04,111.43,111.81,109.56,111.35,1938559
AAPL,2011-09-05,111.35,112.03,104.47,106.53,3695848
AAPL,2011-09-06,106.53,109.41,105.88,108.93,3183713
AAPL,2011-09-07,108.93,111.20,107.82,110.98,3778120
AAPL,2011-09-08,110.98,112.22,109.46,111.59,3020557
AAPL,2011-09-09,111.59,116.11,110.00,115.51,4742886
AAPL,2011-09-10,115.51,117.48,114.95,116.28,1238130
AAPL,2011-09-11,116.28,119.09,114.60,117.49,3748949
AAPL,2011-09-12,117.49,119.64,116.54,117.51,4090078
AAPL,2011-09-13,117.51,119.62,116.99,117.91,3242422
AAPL,2011-09-14,117.91,121.25,117.06,119.01,2259108
AAPL,2011-09-15,119.01,121.16,118.70,120.92,2084864
AAPL,2011-09-16,120.92,125.32,118.63,123.08,4773158
AAPL,2011-09-17,123.08,123.95,120.53,122.35,2288008
AAPL,2011-09-18,122.35,123.26,118.04,119.44,2945153
AAPL,2011-09-19,119.44,124.31,118.04,122.19,4960685
AAPL,2011-09-20,122.19,123.67,121.90,123.19,3855053
AAPL,2011-09-21,123.19,123.32,120.42,122.51,1576151
AAPL,2011-09-22,122.51,128.18,120.32,125.70,2919193
AAPL,2011-09-23,125.70,126.83,124.36,124.88,4244471
AAPL,2011-09-24,124.88,125.10,123.20,124.73,3657039
AAPL,2011-09-25,124.73,125.92,124.22,124.24,3238846
AAPL,2011-09-26,124.24,124.27,121.44,122.23,4494814
AAPL,2011-09-27,122.23,122.41,120.44,122.40,1949027
AAPL,2011-09-28,122.40,123.99,121.46,123.68,3469063
AAPL,2011-09-29,123.68,123.79,120.50,122.83,2912293
AAPL,2011-09-30,122.83,126.09,120.65,125.25,1561153
AAPL,2011-10-01,125.25,126.15,117.99,118.43,4976553
AAPL,2011-10-02,118.43,118.72,112.92,114.55,4322422
AAPL,2011-10-03,114.55,114.66,110.28,112.52,3776503
AAPL,2011-10-04,112.52,113.09,110.73,112.31,1861908
AAPL,2011-10-05,112.31,115.06,110.82,114.37,3778654
AAPL,2011-10-06,114.37,116.23,113.42,114.62,4769093
AAPL,2011-10-07,114.62,115.08,112.13,112.72,3194233
AAPL,2011-10-08,112.72,116.55,112.36,115.61,3299060
AAPL,2011-10-09,115.61,117.78,114.84,115.62,1011484
AAPL,2011-10-10,115.62,116.76,109.90,112.03,4269569
AAPL,2011-10-11,112.03,112.45,111.45,112.22,1969556
AAPL,2011-10-12,112.22,112.82,104.82,104.92,4410717
AAPL,2011-10-13,104.92,105.58,99.66,101.16,1398452
AAPL,2011-10-14,101.16,103.77,99.22,101.95,2125371
AAPL,2011-10-15,101.95,104.15,99.99,103.33,2140150
AAPL,2011-10-16,103.33,108.22,102.45,107.20,4716672
AAPL,2011-10-17,107.20,109.97,107.07,108.46,4952993
AAPL,2011-10-18,108.46,111.92,107.41,109.92,3386321
AAPL,2011-10-19,109.92,111.62,109.13,110.78,1120864
AAPL,2011-10-20,110.78,112.74,109.71,110.68,1265650
AAPL,2011-10-21,110.68,112.24,107.91,109.40,4219248
AAPL,2011-10-22,109.40,113.24,107.31,112.74,4662229
AAPL,2011-10-23,112.74,114.32,111.25,111.46,3775426
AAPL,2011-10-24,111.46,114.67,110.03,113.17,1623501
AAPL,2011-10-25,113.17,118.48,113.04,116.18,3698609
AAPL,2011-10-26,116.18,120.84,115.03,119.72,1693754
AAPL,2011-10-27,119.72,120.30,114.06,116.32,1211186
AAPL,2011-10-28,116.32,117.30,114.42,116.42,1330639
AAPL,2011-10-29,116.42,117.46,113.65,115.63,2875139
AAPL,2011-10-30,115.63,116.90,113.36,115.27,4320979
AAPL,2011-10-31,115.27,117.09,114.10,116.38,1867597
AAPL,2011-11-01,116.38,118.35,114.46,117.55,4425021
AAPL,2011-11-02,117.55,118.87,114.11,115.54,2984466
AAPL,2011-11-03,115.54,117.98,115.32,116.92,3763669
AAPL,2011-11-04,116.92,118.86,113.04,115.26,2224667
AAPL,2011-11-05,115.26,115.85,113.20,115.60,3065368
AAPL,2011-11-06,115.60,117.27,110.36,110.60,3562098
AAPL,2011-11-07,110.60,112.48,108.85,109.32,4458430
AAPL,2011-11-08,109.32,113.32,108.41,113.08,4886553
AAPL,2011-11-09,113.08,114.97,111.06,114.69,2918423
AAPL,2011-11-10,114.69,115.91,111.75,111.86,4922967
AAPL,2011-11-11,111.86,113.92,109.53,111.27,4817577
AAPL,2011-11-12,111.27,112.89,108.10,108.38,2624896
AAPL,2011-11-13,108.38,110.60,106.47,109.90,2756007
AAPL,2011-11-14,109.90,113.44,107.76,111.29,2899372
AAPL,2011-11-15,111.29,114.03,109.32,112.67,3148719
AAPL,2011-11-16,112.67,114.61,108.54,110.10,4923822
AAPL,2011-11-17,110.10,110.86,108.53,110.40,3879856
AAPL,2011-11-18,110.40,112.56,107.23,108.64,1745800
AAPL,2011-11-19,108.64,109.42,108.39,108.72,2477392
AAPL,2011-11-20,108.72,111.37,107.18,109.31,3827982
AAPL,2011-11-21,109.31,115.86,107.46,115.20,4390275
AAPL,2011-11-22,115.20,115.33,114.13,114.74,4294760
AAPL,2011-11-23,114.74,115.32,111.01,112.90,3896564
AAPL,2011-11-24,112.90,115.56,112.09,114.32,2898318
AAPL,2011-11-25,114.32,117.08,112.53,116.52,4350501
AAPL,2011-11-26,116.52,119.22,115.63,119.11,2747205
AAPL,2011-11-27,119.11,119.14,116.85,117.44,3602824
AAPL,2011-11-28,117.44,118.93,115.51,117.18,2542418
AAPL,2011-11-29,117.18,120.92,115.36,119.48,1811588
AAPL,2011-11-30,119.48,121.11,118.04,118.49,1728949
AAPL,2011-12-01,118.49,119.70,117.82,119.61,2108301
AAPL,2011-12-02,119.61,120.22,115.23,115.99,3976652
AAPL,2011-12-03,115.99,122.12,114.54,120.26,4536385
AAPL,2011-12-04,120.26,123.00,119.40,121.61,4288466
AAPL,2011-12-05,121.61,125.83,120.34,123.47,4297806
AAPL,2011-12-06,123.47,124.87,123.24,123.54,1927771
AAPL,2011-12-07,123.54,129.26,122.82,128.41,4985881
AAPL,2011-12-08,128.41,133.42,126.29,130.82,3723362
AAPL,2011-12-09,130.82,132.42,126.71,128.30,1167257
AAPL,2011-12-10,128.30,131.90,125.88,129.52,2618480
AAPL,2011-12-11,129.52,129.59,124.35,125.64,4231687
AAPL,2011-12-12,125.64,126.76,122.84,122.95,4767666
AAPL,2011-12-13,122.95,124.13,122.71,123.93,4243532
AAPL,2011-12-14,123.93,124.29,122.26,124.13,4244639
AAPL,2011-12-15,124.13,126.20,119.79,120.28,4476023
AAPL,2011-12-16,120.28,125.85,118.48,123.53,1644893
AAPL,2011-12-17,123.53,123.70,119.74,121.74,4820954
AAPL,2011-12-18,121.74,123.28,119.09,120.13,1070845
AAPL,2011-12-19,120.13,120.15,117.93,119.65,1265237
AAPL,2011-12-20,119.65,123.94,119.48,122.22,4892514
AAPL,2011-12-21,122.22,123.95,120.74,122.28,2180769
AAPL,2011-12-22,122.28,125.27,120.66,124.29,2988048
AAPL,2011-12-23,124.29,126.15,120.50,122.45,4562924
AAPL,2011-12-24,122.45,127.67,120.79,127.31,4834302
AAPL,2011-12-25,127.31,129.27,127.09,127.87,1881025
AAPL,2011-12-26,127.87,129.52,125.44,126.74,1675091
AAPL,2011-12-27,126.74,127.38,122.91,123.19,3814285
AAPL,2011-12-28,123.19,123.69,122.95,123.52,4043341
AAPL,2011-12-29,123.52,131.54,121.87,130.61,1983702
AAPL,2011-12-30,130.61,132.96,125.14,125.94,2890146
AAPL,2011-12-31,125.94,127.68,123.42,123.80,3377591
AAPL,2012-01-01,123.80,124.86,122.98,122.99,2032533
AAPL,2012-01-02,122.99,128.85,122.31,127.22,2507793
AAPL,2012-01-03,127.22,131.26,126.44,130.33,3313879
AAPL,2012-01-04,130.33,130.54,124.73,125.43,4466356
AAPL,2012-01-05,125.43,126.09,119.95,122.11,1320706
AAPL,2012-01-06,122.11,128.17,120.70,126.12,4226259
AAPL,2012-01-07,126.12,131.76,124.75,130.32,3263569
AAPL,2012-01-08,130.32,131.27,129.23,129.80,4238610
AAPL,2012-01-09,129.80,132.99,128.50,132.64,1379811
AAPL,2012-01-10,132.64,134.40,129.50,131.73,4382874
AAPL,2012-01-11,131.73,133.55,130.24,133.13,3373189
AAPL,2012-01-12,133.13,136.22,132.54,135.25,3045319
AAPL,2012-01-13,135.25,135.89,131.81,133.60,3172168
AAPL,2012-01-14,133.60,137.85,132.39,136.57,1194772
AAPL,2012-01-15,136.57,139.51,134.99,137.47,3391425
AAPL,2012-01-16,137.47,138.47,131.33,133.07,4504211
AAPL,2012-01-17,133.07,135.66,129.95,130.53,2702225
AAPL,2012-01-18,130.53,131.80,124.38,125.59,3534244
AAPL,2012-01-19,125.59,126.88,124.59,125.29,1630153
AAPL,2012-01-20,125.29,127.09,122.93,123.22,1966142
AAPL,2012-01-21,123.22,123.50,121.06,122.72,3009160
AAPL,2012-01-22,122.72,124.76,121.25,121.30,1180960
AAPL,2012-01-23,121.30,121.63,116.33,117.54,4736276
AAPL,2012-01-24,117.54,118.49,117.12,117.88,2700607
AAPL,2012-01-25,117.88,118.88,116.19,118.84,3775559
AAPL,2012-01-26,118.84,119.96,114.82,115.94,1920078
AAPL,2012-01-27,115.94,121.16,114.04,119.27,1762877
AAPL,2012-01-28,119.27,120.74,117.63,120.33,4868624
AAPL,2012-01-29,120.33,120.89,118.98,119.90,1455376
AAPL,2012-01-30,119.90,123.78,117.74,123.34,3515801
AAPL,2012-01-31,123.34,124.58,123.02,123.39,3531156
AAPL,2012-02-01,123.39,125.91,121.72,123.60,2809828
AAPL,2012-02-02,123.60,123.89,122.29,123.78,1962535
AAPL,2012-02-03,123.78,129.37,122.91,127.41,4374825
AAPL,2012-02-04,127.41,133.72,127.17,131.88,1561546
AAPL,2012-02-05,131.88,134.28,126.96,127.17,3509419
AAPL,2012-02-06,127.17,130.48,125.37,129.99,4311077
AAPL,2012-02-07,129.99,130.71,127.90,130.17,2714820
AAPL,2012-02-08,130.17,131.87,128.83,129.48,4586033
AAPL,2012-02-09,129.48,131.48,126.92,129.89,2667043
AAPL,2012-02-10,129.89,133.93,128.64,131.87,2552785
AAPL,2012-02-11,131.87,135.04,130.34,132.42,4247207
AAPL,2012-02-12,132.42,138.32,130.68,136.00,4136560
AAPL,2012-02-13,136.00,138.58,129.96,130.22,3132147
AAPL,2012-02-14,130.22,131.66,127.79,129.59,3964491
AAPL,2012-02-15,129.59,131.24,124.34,126.37,4452983
AAPL,2012-02-16,126.37,126.93,125.91,126.11,1158357
AAPL,2012-02-17,126.11,126.83,122.49,124.90,1241017
AAPL,2012-02-18,124.90,126.51,123.26,126.01,4371842
AAPL,2012-02-19,126.01,128.12,124.72,126.14,3929510
AAPL,2012-02-20,126.14,126.23,124.18,124.78,1001204
AAPL,2012-02-21,124.78,126.45,122.22,123.22,1840162
AAPL,2012-02-22,123.22,123.71,123.00,123.54,2193253
AAPL,2012-02-23,123.54,127.22,122.68,125.75,4420517
AAPL,2012-02-24,125.75,126.24,121.05,123.34,3411333
AAPL,2012-02-25,123.34,124.68,122.50,123.44,1490771
AAPL,2012-02-26,123.44,126.92,122.05,124.51,4229476
AAPL,2012-02-27,124.51,126.44,121.21,122.89,4760293
AAPL,2012-02-28,122.89,123.59,122.72,123.30,3657770
AAPL,2012-02-29,123.30,126.66,121.33,124.91,2729839
AAPL,2012-03-01,124.91,129.01,122.83,128.98,2041267
AAPL,2012-03-02,128.98,130.91,126.58,127.45,3325957
AAPL,2012-03-03,127.45,132.02,125.17,131.10,2128585
AAPL,2012-03-04,131.10,133.53,125.04,125.51,4091672
AAPL,2012-03-05,125.51,127.70,120.16,120.66,1850464
AAPL,2012-03-06,120.66,120.95,117.82,118.00,3782602
AAPL,2012-03-07,118.00,120.03,115.74,118.01,4556814
AAPL,2012-03-08,118.01,119.17,115.53,117.85,4762289
AAPL,2012-03-09,117.85,118.74,116.05,118.31,3143849
AAPL,2012-03-10,118.31,119.67,117.07,117.19,4352381
AAPL,2012-03-11,117.19,117.27,111.33,112.11,4608779
AAPL,2012-03-12,112.11,115.22,110.54,113.01,2929675
AAPL,2012-03-13,113.01,114.36,112.20,114.13,4614827
AAPL,2012-03-14,114.13,114.68,111.03,112.08,3571460
AAPL,2012-03-15,112.08,113.03,110.45,111.38,4154937
AAPL,2012-03-16,111.38,112.00,107.67,108.06,1550037
AAPL,2012-03-17,108.06,114.07,106.86,112.27,4591619
AAPL,2012-03-18,112.27,114.42,111.43,111.76,4379218
AAPL,2012-03-19,111.76,112.06,106.61,108.55,3645146
AAPL,2012-03-20,108.55,110.52,107.90,108.81,3357779
AAPL,2012-03-21,108.81,109.28,106.51,107.05,4518902
AAPL,2012-03-22,107.05,108.67,106.28,107.95,3350278
AAPL,2012-03-23,107.95,109.85,107.06,109.10,2472580
AAPL,2012-03-24,109.10,110.52,106.11,106.48,4272853
AAPL,2012-03-25,106.48,107.56,103.71,105.34,2874560
AAPL,2012-03-26,105.34,108.27,104.01,107.65,1607537
AAPL,2012-03-27,107.65,113.54,106.74,111.47,3568214
AAPL,2012-03-28,111.47,113.48,111.11,113.31,1957215
AAPL,2012-03-29,113.31,114.92,109.91,111.26,2658659
AAPL,2012-03-30,111.26,113.18,108.92,109.72,3461719
AAPL,2012-03-31,109.72,110.26,107.84,109.89,1524455
AAPL,2012-04-01,109.89,114.58,108.35,112.47,1335815
AAPL,2012-04-02,112.47,112.68,108.58,110.65,2984685
AAPL,2012-04-03,110.65,111.75,108.96,110.87,1349180
AAPL,2012-04-04,110.87,111.06,104.97,106.96,2635133
AAPL,2012-04-05,106.96,107.57,104.73,106.06,1550616
AAPL,2012-04-06,106.06,106.29,105.31,106.21,4838930
AAPL,2012-04-07,106.21,108.28,103.89,105.03,2142588
AAPL,2012-04-08,105.03,107.26,103.90,105.26,3478124
AAPL,2012-04-09,105.26,107.60,104.07,106.25,3195549
AAPL,2012-04-10,106.25,109.33,105.23,107.37,1952645
AAPL,2012-04-11,107.37,110.22,106.82,109.42,2273277
AAPL,2012-04-12,109.42,111.21,108.25,110.57,3884716
AAPL,2012-04-13,110.57,111.52,109.87,110.52,1969787
AAPL,2012-04-14,110.52,113.47,108.57,113.04,2833356
AAPL,2012-04-15,113.04,114.71,111.71,112.59,2586948
AAPL,2012-04-16,112.59,114.00,110.30,111.45,4355271
AAPL,2012-04-17,111.45,114.14,109.65,112.47,2731844
AAPL,2012-04-18,112.47,114.05,111.08,112.19,2344877
AAPL,2012-04-19,112.19,112.62,111.58,112.39,3999749
AAPL,2012-04-20,112.39,112.59,112.15,112.18,1910952
AAPL,2012-04-21,112.18,113.98,109.11,111.33,2944833
AAPL,2012-04-22,111.33,112.32,109.66,112.14,1612736
AAPL,2012-04-23,112.14,112.57,107.23,109.06,4427797
AAPL,2012-04-24,109.06,111.19,107.09,108.65,2613959
AAPL,2012-04-25,108.65,112.12,108.57,110.49,2932880
AAPL,2012-04-26,110.49,113.00,110.03,111.51,2632099
AAPL,2012-04-27,111.51,113.28,110.11,112.56,1176940
AAPL,2012-04-28,112.56,114.97,111.47,114.69,2253312
AAPL,2012-04-29,114.69,116.81,113.24,116.55,2361108
AAPL,2012-04-30,116.55,117.72,114.29,117.15,3437213
